date,ward_id,period,sar_water_extent
2016-09-10,111,2014-2016,0.0
2016-09-10,130,2014-2016,0.0
2016-09-10,19,2014-2016,0.0
2016-09-10,78,2014-2016,0.0
2016-09-10,27,2014-2016,0.0
2016-09-10,98,2014-2016,0.0
2016-09-10,6,2014-2016,0.0
2016-09-10,2,2014-2016,0.0
2016-09-10,59,2014-2016,0.0
2016-09-10,131,2014-2016,0.0
2016-09-10,42,2014-2016,0.0
2016-09-10,129,2014-2016,0.0
2016-09-10,51,2014-2016,0.0
2016-09-10,120,2014-2016,0.0
2016-09-10,8,2014-2016,0.0
2016-09-10,1,2014-2016,0.0
2016-09-10,80,2014-2016,0.0
2016-09-10,55,2014-2016,0.0
2016-09-10,64,2014-2016,0.0
2016-09-10,107,2014-2016,0.0
2016-09-10,77,2014-2016,0.0
2016-09-10,28,2014-2016,0.0
2016-09-10,112,2014-2016,0.0
2016-09-10,133,2014-2016,0.0
2016-09-10,65,2014-2016,0.0
2016-09-10,24,2014-2016,0.0
2016-09-10,128,2014-2016,0.0
2016-09-10,50,2014-2016,0.0
2016-09-10,113,2014-2016,0.0
2016-09-10,94,2014-2016,0.0
2016-09-10,79,2014-2016,0.0
2016-09-10,11,2014-2016,0.0
2016-09-10,15,2014-2016,0.0
2016-09-10,140,2014-2016,0.0
2016-09-10,97,2014-2016,0.0
2016-09-10,48,2014-2016,0.0
2016-09-10,35,2014-2016,0.0
2016-09-10,116,2014-2016,0.0
2016-09-10,95,2014-2016,0.0
2016-09-10,30,2014-2016,0.0
2016-09-10,58,2014-2016,0.0
2016-09-15,93,2014-2016,0.0
2016-09-15,61,2014-2016,0.0
2016-09-15,86,2014-2016,0.0
2016-09-15,90,2014-2016,0.09952405113215028
2016-09-15,26,2014-2016,0.0
2016-09-15,72,2014-2016,0.0
2016-09-15,134,2014-2016,0.0
2016-09-15,99,2014-2016,0.0
2016-09-15,125,2014-2016,0.0
2016-09-15,118,2014-2016,0.0
2016-09-15,83,2014-2016,0.0
2016-09-15,43,2014-2016,0.0
2016-09-15,47,2014-2016,0.0
2016-09-15,115,2014-2016,0.0
2016-09-15,68,2014-2016,0.0
2016-09-15,39,2014-2016,0.0
2016-09-15,12,2014-2016,0.0
2016-09-15,108,2014-2016,0.2011224470260691
2016-09-15,110,2014-2016,0.009080834545380431
2016-09-15,141,2014-2016,0.005605160512713252
2016-09-15,17,2014-2016,0.0
2016-09-15,7,2014-2016,0.003596395597929861
2016-09-15,16,2014-2016,0.0
2016-09-15,137,2014-2016,0.00023600701242112437
2016-09-15,84,2014-2016,0.0
2016-09-15,18,2014-2016,0.0
2016-09-15,25,2014-2016,0.0
2016-09-15,60,2014-2016,0.0
2016-09-15,10,2014-2016,0.0
2016-09-15,62,2014-2016,0.0
2016-09-15,71,2014-2016,0.0
2016-09-15,91,2014-2016,0.0
2016-09-15,75,2014-2016,0.0018468835320828944
2016-09-15,96,2014-2016,0.0
2016-09-15,88,2014-2016,0.0
2016-09-15,44,2014-2016,0.0
2016-09-15,85,2014-2016,0.0
2016-09-15,89,2014-2016,0.0
2016-09-15,67,2014-2016,0.0
2016-09-15,76,2014-2016,0.0
2016-09-15,74,2014-2016,0.0
2016-09-15,87,2014-2016,0.0
2016-09-15,132,2014-2016,0.0
2016-09-15,69,2014-2016,0.0
2016-09-15,22,2014-2016,0.0
2016-09-15,119,2014-2016,0.0
2016-09-15,54,2014-2016,0.0
2016-09-15,122,2014-2016,0.007478601543763303
2016-09-15,29,2014-2016,0.0
2016-09-15,109,2014-2016,0.019718487819251413
2016-09-15,32,2014-2016,0.0015622069389320825
2016-09-15,57,2014-2016,0.1388786374128159
2016-09-15,136,2014-2016,0.0
2016-09-15,106,2014-2016,0.0
2016-09-15,4,2014-2016,0.0
2016-09-15,52,2014-2016,0.0
2016-09-15,38,2014-2016,0.0
2016-09-15,81,2014-2016,0.0
2016-09-15,127,2014-2016,0.0
2016-09-15,53,2014-2016,0.0
2016-09-15,34,2014-2016,0.0
2016-09-15,135,2014-2016,0.0
2016-09-15,117,2014-2016,0.01626520457601927
2016-09-15,105,2014-2016,0.0
2016-09-15,20,2014-2016,0.00011544892380371024
2016-09-15,102,2014-2016,0.0
2016-09-15,46,2014-2016,0.0
2016-09-15,73,2014-2016,0.0
2016-09-15,82,2014-2016,0.0
2016-09-15,124,2014-2016,0.0
2016-09-15,56,2014-2016,0.0
2016-09-15,3,2014-2016,0.0
2016-09-15,36,2014-2016,0.0
2016-09-15,41,2014-2016,0.0
2016-09-15,37,2014-2016,0.0
2016-09-15,139,2014-2016,0.0
2016-09-15,23,2014-2016,0.0
2016-09-15,40,2014-2016,0.0
2016-09-15,121,2014-2016,0.0
2016-09-15,33,2014-2016,0.07268013358172416
2016-09-15,103,2014-2016,0.0
2016-09-15,13,2014-2016,0.0
2016-09-15,66,2014-2016,0.009903335879973909
2016-09-15,123,2014-2016,0.0
2016-09-15,63,2014-2016,0.0
2016-09-15,21,2014-2016,1.1507241507080408e-06
2016-09-15,49,2014-2016,0.0
2016-09-15,70,2014-2016,0.0
2016-09-15,45,2014-2016,0.0007854365195891782
2016-09-15,100,2014-2016,0.0
2016-09-15,92,2014-2016,0.0
2016-09-15,9,2014-2016,0.0002548739694441767
2016-09-15,114,2014-2016,0.0
2016-09-15,101,2014-2016,0.0
2016-09-15,138,2014-2016,0.0
2016-09-15,31,2014-2016,0.0
2016-09-15,104,2014-2016,0.0
2016-09-15,5,2014-2016,0.0
2016-09-15,126,2014-2016,0.0
2016-09-15,14,2014-2016,0.0
2016-09-15,111,2014-2016,0.0
2016-09-15,130,2014-2016,0.0
2016-09-15,19,2014-2016,0.0013180955457739374
2016-09-15,78,2014-2016,0.0
2016-09-15,27,2014-2016,0.0
2016-09-15,98,2014-2016,0.0
2016-09-15,6,2014-2016,0.001224435439206319
2016-09-15,2,2014-2016,0.0
2016-09-15,59,2014-2016,0.0
2016-09-15,131,2014-2016,0.0
2016-09-15,42,2014-2016,0.0
2016-09-15,129,2014-2016,0.0
2016-09-15,51,2014-2016,0.0
2016-09-15,120,2014-2016,0.0
2016-09-15,8,2014-2016,0.00018043144854932019
2016-09-15,1,2014-2016,8.767653470348626e-05
2016-09-15,80,2014-2016,0.03120960771228458
2016-09-15,55,2014-2016,0.0
2016-09-15,64,2014-2016,0.0
2016-09-15,107,2014-2016,0.0
2016-09-15,77,2014-2016,0.0
2016-09-15,28,2014-2016,0.0
2016-09-15,112,2014-2016,0.0
2016-09-15,133,2014-2016,0.0
2016-09-15,65,2014-2016,0.0
2016-09-15,24,2014-2016,0.0
2016-09-15,128,2014-2016,0.0
2016-09-15,50,2014-2016,0.0
2016-09-15,113,2014-2016,0.0
2016-09-15,94,2014-2016,0.0
2016-09-15,79,2014-2016,0.028933045769043802
2016-09-15,11,2014-2016,0.0
2016-09-15,15,2014-2016,0.0
2016-09-15,140,2014-2016,0.0
2016-09-15,97,2014-2016,0.0
2016-09-15,48,2014-2016,0.0
2016-09-15,35,2014-2016,0.0
2016-09-15,116,2014-2016,0.0
2016-09-15,95,2014-2016,0.0
2016-09-15,30,2014-2016,0.0
2016-09-15,58,2014-2016,0.059343588247842
2016-09-27,93,2014-2016,0.0
2016-09-27,61,2014-2016,0.0
2016-09-27,86,2014-2016,0.0
2016-09-27,90,2014-2016,0.09865116823661765
2016-09-27,26,2014-2016,0.0
2016-09-27,72,2014-2016,0.0
2016-09-27,134,2014-2016,0.0
2016-09-27,99,2014-2016,0.0
2016-09-27,125,2014-2016,0.0
2016-09-27,118,2014-2016,0.0
2016-09-27,83,2014-2016,0.0
2016-09-27,43,2014-2016,0.0
2016-09-27,47,2014-2016,0.0
2016-09-27,115,2014-2016,0.0
2016-09-27,68,2014-2016,0.0
2016-09-27,39,2014-2016,0.0
2016-09-27,12,2014-2016,0.0
2016-09-27,108,2014-2016,0.1909041141701586
2016-09-27,110,2014-2016,0.009594846196899952
2016-09-27,141,2014-2016,0.004574437341049468
2016-09-27,17,2014-2016,0.0
2016-09-27,7,2014-2016,0.0032733589914032443
2016-09-27,16,2014-2016,0.0
2016-09-27,137,2014-2016,0.0
2016-09-27,84,2014-2016,0.0
2016-09-27,18,2014-2016,0.0
2016-09-27,25,2014-2016,0.0
2016-09-27,60,2014-2016,0.0
2016-09-27,10,2014-2016,0.0
2016-09-27,62,2014-2016,0.0
2016-09-27,71,2014-2016,0.0
2016-09-27,91,2014-2016,0.0
2016-09-27,75,2014-2016,0.002441144997324774
2016-09-27,96,2014-2016,0.0
2016-09-27,88,2014-2016,0.0
2016-09-27,44,2014-2016,0.0
2016-09-27,85,2014-2016,0.0
2016-09-27,89,2014-2016,0.0
2016-09-27,67,2014-2016,0.0
2016-09-27,76,2014-2016,0.0
2016-09-27,74,2014-2016,0.0
2016-09-27,87,2014-2016,0.003210985347518334
2016-09-27,132,2014-2016,0.0
2016-09-27,69,2014-2016,0.0
2016-09-27,22,2014-2016,0.0
2016-09-27,119,2014-2016,0.0
2016-09-27,54,2014-2016,0.0
2016-09-27,122,2014-2016,0.002186545444603785
2016-09-27,29,2014-2016,0.0
2016-09-27,109,2014-2016,0.013463828424954477
2016-09-27,32,2014-2016,0.0
2016-09-27,57,2014-2016,0.13018048638494495
2016-09-27,136,2014-2016,0.0
2016-09-27,106,2014-2016,0.0
2016-09-27,4,2014-2016,0.0
2016-09-27,52,2014-2016,0.0
2016-09-27,38,2014-2016,0.0
2016-09-27,81,2014-2016,0.0
2016-09-27,127,2014-2016,0.0
2016-09-27,53,2014-2016,0.0
2016-09-27,34,2014-2016,0.0
2016-09-27,135,2014-2016,0.0
2016-09-27,117,2014-2016,0.014624968844555112
2016-09-27,105,2014-2016,0.0
2016-09-27,20,2014-2016,0.0
2016-09-27,102,2014-2016,0.0
2016-09-27,46,2014-2016,0.0
2016-09-27,73,2014-2016,0.0
2016-09-27,82,2014-2016,0.0
2016-09-27,124,2014-2016,0.0
2016-09-27,56,2014-2016,0.0
2016-09-27,3,2014-2016,0.0
2016-09-27,36,2014-2016,0.0
2016-09-27,41,2014-2016,0.0
2016-09-27,37,2014-2016,0.0
2016-09-27,139,2014-2016,0.0
2016-09-27,23,2014-2016,0.0
2016-09-27,40,2014-2016,0.0
2016-09-27,121,2014-2016,0.0
2016-09-27,33,2014-2016,0.07071007110927202
2016-09-27,103,2014-2016,0.0
2016-09-27,13,2014-2016,0.0
2016-09-27,66,2014-2016,0.005239840873224625
2016-09-27,123,2014-2016,0.0
2016-09-27,63,2014-2016,0.0
2016-09-27,21,2014-2016,0.0
2016-09-27,49,2014-2016,0.0
2016-09-27,70,2014-2016,0.0
2016-09-27,45,2014-2016,0.0006237114780484879
2016-09-27,100,2014-2016,0.0
2016-09-27,92,2014-2016,0.0
2016-09-27,9,2014-2016,7.395414314880893e-05
2016-09-27,114,2014-2016,0.0
2016-09-27,101,2014-2016,0.0
2016-09-27,138,2014-2016,0.0
2016-09-27,31,2014-2016,0.0
2016-09-27,104,2014-2016,0.0
2016-09-27,5,2014-2016,0.0
2016-09-27,126,2014-2016,0.0
2016-09-27,14,2014-2016,0.0
2016-09-27,111,2014-2016,0.0
2016-09-27,130,2014-2016,0.0
2016-09-27,19,2014-2016,9.85293286276157e-05
2016-09-27,78,2014-2016,0.0
2016-09-27,27,2014-2016,0.0
2016-09-27,98,2014-2016,0.0
2016-09-27,6,2014-2016,0.0011097103820121175
2016-09-27,2,2014-2016,0.0
2016-09-27,59,2014-2016,0.0
2016-09-27,131,2014-2016,0.0
2016-09-27,42,2014-2016,0.0
2016-09-27,129,2014-2016,0.0
2016-09-27,51,2014-2016,0.0
2016-09-27,120,2014-2016,0.0
2016-09-27,8,2014-2016,0.000192386494685459
2016-09-27,1,2014-2016,0.0
2016-09-27,80,2014-2016,0.0403930695853245
2016-09-27,55,2014-2016,0.0
2016-09-27,64,2014-2016,0.0
2016-09-27,107,2014-2016,0.0
2016-09-27,77,2014-2016,0.0
2016-09-27,28,2014-2016,0.0
2016-09-27,112,2014-2016,0.0
2016-09-27,133,2014-2016,0.0
2016-09-27,65,2014-2016,0.0
2016-09-27,24,2014-2016,0.0
2016-09-27,128,2014-2016,0.0
2016-09-27,50,2014-2016,0.0
2016-09-27,113,2014-2016,0.0
2016-09-27,94,2014-2016,0.0
2016-09-27,79,2014-2016,0.026408256363330045
2016-09-27,11,2014-2016,0.0
2016-09-27,15,2014-2016,0.0
2016-09-27,140,2014-2016,0.0
2016-09-27,97,2014-2016,0.0
2016-09-27,48,2014-2016,0.0
2016-09-27,35,2014-2016,0.0
2016-09-27,116,2014-2016,0.0
2016-09-27,95,2014-2016,0.0
2016-09-27,30,2014-2016,0.0
2016-09-27,58,2014-2016,0.05581894964587816
2016-10-04,93,2014-2016,0.0
2016-10-04,61,2014-2016,0.0
2016-10-04,86,2014-2016,0.0
2016-10-04,90,2014-2016,0.0
2016-10-04,26,2014-2016,0.0
2016-10-04,72,2014-2016,0.0
2016-10-04,134,2014-2016,0.0
2016-10-04,99,2014-2016,0.0
2016-10-04,125,2014-2016,0.0
2016-10-04,118,2014-2016,0.0
2016-10-04,83,2014-2016,0.0
2016-10-04,43,2014-2016,0.0
2016-10-04,47,2014-2016,0.0
2016-10-04,115,2014-2016,0.0
2016-10-04,68,2014-2016,0.0
2016-10-04,39,2014-2016,0.0
2016-10-04,12,2014-2016,0.0
2016-10-04,108,2014-2016,0.43585705998026014
2016-10-04,110,2014-2016,0.0
2016-10-04,141,2014-2016,0.0
2016-10-04,17,2014-2016,0.0
2016-10-04,7,2014-2016,0.0
2016-10-04,16,2014-2016,0.0
2016-10-04,137,2014-2016,0.0
2016-10-04,84,2014-2016,0.0
2016-10-04,18,2014-2016,0.0
2016-10-04,25,2014-2016,0.0
2016-10-04,60,2014-2016,0.0
2016-10-04,10,2014-2016,0.0
2016-10-04,62,2014-2016,0.0
2016-10-04,71,2014-2016,0.0
2016-10-04,91,2014-2016,0.0
2016-10-04,75,2014-2016,0.0
2016-10-04,96,2014-2016,0.0
2016-10-04,88,2014-2016,0.0
2016-10-04,44,2014-2016,0.0
2016-10-04,85,2014-2016,0.0
2016-10-04,89,2014-2016,0.0
2016-10-04,67,2014-2016,0.0
2016-10-04,76,2014-2016,0.0
2016-10-04,74,2014-2016,0.0
2016-10-04,87,2014-2016,0.0
2016-10-04,132,2014-2016,0.0
2016-10-04,69,2014-2016,0.0
2016-10-04,22,2014-2016,0.0
2016-10-04,119,2014-2016,0.0
2016-10-04,54,2014-2016,0.0
2016-10-04,122,2014-2016,0.0
2016-10-04,29,2014-2016,0.0
2016-10-04,109,2014-2016,0.0
2016-10-04,32,2014-2016,0.0
2016-10-04,57,2014-2016,0.0
2016-10-04,136,2014-2016,0.0
2016-10-04,106,2014-2016,0.0
2016-10-04,4,2014-2016,0.0
2016-10-04,52,2014-2016,0.0
2016-10-04,38,2014-2016,0.0
2016-10-04,81,2014-2016,0.0
2016-10-04,127,2014-2016,0.0
2016-10-04,53,2014-2016,0.0
2016-10-04,34,2014-2016,0.0
2016-10-04,135,2014-2016,0.0
2016-10-04,117,2014-2016,0.0
2016-10-04,105,2014-2016,0.0
2016-10-04,20,2014-2016,0.0
2016-10-04,102,2014-2016,0.0
2016-10-04,46,2014-2016,0.0
2016-10-04,73,2014-2016,0.0
2016-10-04,82,2014-2016,0.0
2016-10-04,124,2014-2016,0.0
2016-10-04,56,2014-2016,0.0
2016-10-04,3,2014-2016,0.0
2016-10-04,36,2014-2016,0.0
2016-10-04,41,2014-2016,0.0
2016-10-04,37,2014-2016,0.0
2016-10-04,139,2014-2016,0.0
2016-10-04,23,2014-2016,0.0
2016-10-04,40,2014-2016,0.0
2016-10-04,121,2014-2016,0.0
2016-10-04,33,2014-2016,0.0
2016-10-04,103,2014-2016,0.0
2016-10-04,13,2014-2016,0.0
2016-10-04,66,2014-2016,0.0
2016-10-04,123,2014-2016,0.0
2016-10-04,63,2014-2016,0.0
2016-10-04,21,2014-2016,0.0
2016-10-04,49,2014-2016,0.0
2016-10-04,70,2014-2016,0.0
2016-10-04,45,2014-2016,0.0
2016-10-04,100,2014-2016,0.0
2016-10-04,92,2014-2016,0.0
2016-10-04,9,2014-2016,0.0
2016-10-04,114,2014-2016,0.0
2016-10-04,101,2014-2016,0.0
2016-10-04,138,2014-2016,0.0
2016-10-04,31,2014-2016,0.0
2016-10-04,104,2014-2016,0.0
2016-10-04,5,2014-2016,0.0
2016-10-04,126,2014-2016,0.0
2016-10-04,14,2014-2016,0.0
2016-10-04,111,2014-2016,0.0
2016-10-04,130,2014-2016,0.0
2016-10-04,19,2014-2016,0.0
2016-10-04,78,2014-2016,0.0
2016-10-04,27,2014-2016,0.0
2016-10-04,98,2014-2016,0.0
2016-10-04,6,2014-2016,0.0
2016-10-04,2,2014-2016,0.0
2016-10-04,59,2014-2016,0.0
2016-10-04,131,2014-2016,0.0
2016-10-04,42,2014-2016,0.0
2016-10-04,129,2014-2016,0.0
2016-10-04,51,2014-2016,0.0
2016-10-04,120,2014-2016,0.0
2016-10-04,8,2014-2016,0.0
2016-10-04,1,2014-2016,0.0
2016-10-04,80,2014-2016,0.0
2016-10-04,55,2014-2016,0.0
2016-10-04,64,2014-2016,0.0
2016-10-04,107,2014-2016,0.0
2016-10-04,77,2014-2016,0.0
2016-10-04,28,2014-2016,0.0
2016-10-04,112,2014-2016,0.0
2016-10-04,133,2014-2016,0.0
2016-10-04,65,2014-2016,0.0
2016-10-04,24,2014-2016,0.0
2016-10-04,128,2014-2016,0.0
2016-10-04,50,2014-2016,0.0
2016-10-04,113,2014-2016,0.0
2016-10-04,94,2014-2016,0.0
2016-10-04,79,2014-2016,0.0
2016-10-04,11,2014-2016,0.0
2016-10-04,15,2014-2016,0.0
2016-10-04,140,2014-2016,0.0
2016-10-04,97,2014-2016,0.0
2016-10-04,48,2014-2016,0.0
2016-10-04,35,2014-2016,0.0
2016-10-04,116,2014-2016,0.0
2016-10-04,95,2014-2016,0.0
2016-10-04,30,2014-2016,0.0
2016-10-04,58,2014-2016,1.0
2016-10-09,93,2014-2016,0.0
2016-10-09,61,2014-2016,0.0
2016-10-09,86,2014-2016,0.0
2016-10-09,90,2014-2016,0.08529493831450614
2016-10-09,26,2014-2016,0.0
2016-10-09,72,2014-2016,0.0
2016-10-09,134,2014-2016,0.0
2016-10-09,99,2014-2016,0.0
2016-10-09,125,2014-2016,0.0
2016-10-09,118,2014-2016,0.0
2016-10-09,83,2014-2016,0.0
2016-10-09,43,2014-2016,0.0
2016-10-09,47,2014-2016,0.0
2016-10-09,115,2014-2016,0.0
2016-10-09,68,2014-2016,0.0
2016-10-09,39,2014-2016,0.0
2016-10-09,12,2014-2016,0.0
2016-10-09,108,2014-2016,0.18298259604135114
2016-10-09,110,2014-2016,0.009651893524798968
2016-10-09,141,2014-2016,0.011454782830049927
2016-10-09,17,2014-2016,0.0
2016-10-09,7,2014-2016,0.0025285697660886773
2016-10-09,16,2014-2016,0.0
2016-10-09,137,2014-2016,0.00015943317113832788
2016-10-09,84,2014-2016,0.0
2016-10-09,18,2014-2016,0.0
2016-10-09,25,2014-2016,0.0
2016-10-09,60,2014-2016,0.0
2016-10-09,10,2014-2016,0.0
2016-10-09,62,2014-2016,0.0
2016-10-09,71,2014-2016,0.0
2016-10-09,91,2014-2016,0.0
2016-10-09,75,2014-2016,0.0019255889452802523
2016-10-09,96,2014-2016,0.0
2016-10-09,88,2014-2016,0.0
2016-10-09,44,2014-2016,0.0
2016-10-09,85,2014-2016,0.0
2016-10-09,89,2014-2016,0.0
2016-10-09,67,2014-2016,0.0
2016-10-09,76,2014-2016,0.0
2016-10-09,74,2014-2016,0.0
2016-10-09,87,2014-2016,0.0
2016-10-09,132,2014-2016,0.0
2016-10-09,69,2014-2016,0.0
2016-10-09,22,2014-2016,0.0
2016-10-09,119,2014-2016,0.0
2016-10-09,54,2014-2016,0.0
2016-10-09,122,2014-2016,0.0035174804674514668
2016-10-09,29,2014-2016,0.0
2016-10-09,109,2014-2016,0.018976134093201882
2016-10-09,32,2014-2016,0.0006008391956388969
2016-10-09,57,2014-2016,0.1335789572349553
2016-10-09,136,2014-2016,0.0
2016-10-09,106,2014-2016,0.0
2016-10-09,4,2014-2016,0.0
2016-10-09,52,2014-2016,0.0
2016-10-09,38,2014-2016,0.0
2016-10-09,81,2014-2016,0.0
2016-10-09,127,2014-2016,0.0
2016-10-09,53,2014-2016,0.0
2016-10-09,34,2014-2016,0.0
2016-10-09,135,2014-2016,0.0
2016-10-09,117,2014-2016,0.01366703773120743
2016-10-09,105,2014-2016,0.0
2016-10-09,20,2014-2016,0.0
2016-10-09,102,2014-2016,0.0
2016-10-09,46,2014-2016,0.0
2016-10-09,73,2014-2016,0.0
2016-10-09,82,2014-2016,0.0
2016-10-09,124,2014-2016,0.0
2016-10-09,56,2014-2016,0.0
2016-10-09,3,2014-2016,0.0
2016-10-09,36,2014-2016,0.0
2016-10-09,41,2014-2016,0.0
2016-10-09,37,2014-2016,0.0
2016-10-09,139,2014-2016,0.0
2016-10-09,23,2014-2016,0.0
2016-10-09,40,2014-2016,0.0
2016-10-09,121,2014-2016,0.0
2016-10-09,33,2014-2016,0.07076469395179334
2016-10-09,103,2014-2016,0.0
2016-10-09,13,2014-2016,0.0
2016-10-09,66,2014-2016,0.0006288024826601537
2016-10-09,123,2014-2016,0.0
2016-10-09,63,2014-2016,0.0
2016-10-09,21,2014-2016,1.611030495656547e-05
2016-10-09,49,2014-2016,0.0
2016-10-09,70,2014-2016,0.0
2016-10-09,45,2014-2016,0.00030153958369200567
2016-10-09,100,2014-2016,0.0
2016-10-09,92,2014-2016,0.0
2016-10-09,9,2014-2016,0.0005071087669069268
2016-10-09,114,2014-2016,0.0
2016-10-09,101,2014-2016,0.0
2016-10-09,138,2014-2016,0.0
2016-10-09,31,2014-2016,0.0
2016-10-09,104,2014-2016,0.0
2016-10-09,5,2014-2016,0.0
2016-10-09,126,2014-2016,0.0
2016-10-09,14,2014-2016,0.0
2016-10-09,111,2014-2016,0.0
2016-10-09,130,2014-2016,0.0
2016-10-09,19,2014-2016,0.0020141491148727235
2016-10-09,78,2014-2016,0.0
2016-10-09,27,2014-2016,0.0
2016-10-09,98,2014-2016,0.0
2016-10-09,6,2014-2016,0.0017458794904488403
2016-10-09,2,2014-2016,0.0
2016-10-09,59,2014-2016,0.0
2016-10-09,131,2014-2016,0.0
2016-10-09,42,2014-2016,0.0
2016-10-09,129,2014-2016,0.0
2016-10-09,51,2014-2016,0.0
2016-10-09,120,2014-2016,0.0
2016-10-09,8,2014-2016,0.00029346677738697173
2016-10-09,1,2014-2016,3.0272895876660224e-05
2016-10-09,80,2014-2016,0.029904644054061444
2016-10-09,55,2014-2016,0.0
2016-10-09,64,2014-2016,0.0
2016-10-09,107,2014-2016,0.0
2016-10-09,77,2014-2016,0.0
2016-10-09,28,2014-2016,0.0
2016-10-09,112,2014-2016,0.0
2016-10-09,133,2014-2016,0.0
2016-10-09,65,2014-2016,0.0
2016-10-09,24,2014-2016,0.0
2016-10-09,128,2014-2016,0.0
2016-10-09,50,2014-2016,0.0
2016-10-09,113,2014-2016,0.0
2016-10-09,94,2014-2016,0.0
2016-10-09,79,2014-2016,0.01525106149314695
2016-10-09,11,2014-2016,0.0
2016-10-09,15,2014-2016,0.0
2016-10-09,140,2014-2016,0.0
2016-10-09,97,2014-2016,0.0
2016-10-09,48,2014-2016,0.0
2016-10-09,35,2014-2016,0.0
2016-10-09,116,2014-2016,0.0
2016-10-09,95,2014-2016,0.0
2016-10-09,30,2014-2016,0.0
2016-10-09,58,2014-2016,0.05411692586258678
2016-10-21,93,2014-2016,0.0
2016-10-21,61,2014-2016,0.0
2016-10-21,86,2014-2016,0.0
2016-10-21,90,2014-2016,0.10135933219348096
2016-10-21,26,2014-2016,0.0
2016-10-21,72,2014-2016,0.0
2016-10-21,134,2014-2016,0.0
2016-10-21,99,2014-2016,0.0
2016-10-21,125,2014-2016,0.0
2016-10-21,118,2014-2016,0.0
2016-10-21,83,2014-2016,0.0
2016-10-21,43,2014-2016,0.0
2016-10-21,47,2014-2016,0.0
2016-10-21,115,2014-2016,0.0
2016-10-21,68,2014-2016,0.0
2016-10-21,39,2014-2016,0.0
2016-10-21,12,2014-2016,0.0
2016-10-21,108,2014-2016,0.19493144722824648
2016-10-21,110,2014-2016,0.00748179776368046
2016-10-21,141,2014-2016,0.011738222159273556
2016-10-21,17,2014-2016,0.0
2016-10-21,7,2014-2016,0.0032826933353691124
2016-10-21,16,2014-2016,0.0
2016-10-21,137,2014-2016,0.0004299566151806699
2016-10-21,84,2014-2016,0.0
2016-10-21,18,2014-2016,0.0
2016-10-21,25,2014-2016,0.0
2016-10-21,60,2014-2016,0.0
2016-10-21,10,2014-2016,0.0
2016-10-21,62,2014-2016,0.0
2016-10-21,71,2014-2016,0.0
2016-10-21,91,2014-2016,0.0
2016-10-21,75,2014-2016,0.002317132217960911
2016-10-21,96,2014-2016,0.0
2016-10-21,88,2014-2016,0.0
2016-10-21,44,2014-2016,0.0
2016-10-21,85,2014-2016,0.0
2016-10-21,89,2014-2016,0.0
2016-10-21,67,2014-2016,0.0
2016-10-21,76,2014-2016,0.0
2016-10-21,74,2014-2016,0.0
2016-10-21,87,2014-2016,0.005217840239123465
2016-10-21,132,2014-2016,0.0
2016-10-21,69,2014-2016,0.0
2016-10-21,22,2014-2016,6.243082947870259e-05
2016-10-21,119,2014-2016,0.0
2016-10-21,54,2014-2016,0.0
2016-10-21,122,2014-2016,0.003454103728741947
2016-10-21,29,2014-2016,0.0
2016-10-21,109,2014-2016,0.010326915826720622
2016-10-21,32,2014-2016,0.0010214396290300909
2016-10-21,57,2014-2016,0.12850009695767858
2016-10-21,136,2014-2016,0.0
2016-10-21,106,2014-2016,0.0
2016-10-21,4,2014-2016,0.0
2016-10-21,52,2014-2016,0.0
2016-10-21,38,2014-2016,0.0
2016-10-21,81,2014-2016,0.0
2016-10-21,127,2014-2016,0.0
2016-10-21,53,2014-2016,0.0
2016-10-21,34,2014-2016,0.0
2016-10-21,135,2014-2016,0.0
2016-10-21,117,2014-2016,0.013122290311375663
2016-10-21,105,2014-2016,0.0
2016-10-21,20,2014-2016,0.0
2016-10-21,102,2014-2016,0.0
2016-10-21,46,2014-2016,0.0
2016-10-21,73,2014-2016,0.0
2016-10-21,82,2014-2016,0.0
2016-10-21,124,2014-2016,0.0
2016-10-21,56,2014-2016,0.0
2016-10-21,3,2014-2016,0.0
2016-10-21,36,2014-2016,0.0
2016-10-21,41,2014-2016,0.0
2016-10-21,37,2014-2016,0.0
2016-10-21,139,2014-2016,0.0
2016-10-21,23,2014-2016,0.0
2016-10-21,40,2014-2016,0.0
2016-10-21,121,2014-2016,0.0
2016-10-21,33,2014-2016,0.07070988899667748
2016-10-21,103,2014-2016,0.0
2016-10-21,13,2014-2016,0.0
2016-10-21,66,2014-2016,0.012261771876381939
2016-10-21,123,2014-2016,0.0
2016-10-21,63,2014-2016,0.0
2016-10-21,21,2014-2016,4.602827747226508e-06
2016-10-21,49,2014-2016,0.0
2016-10-21,70,2014-2016,0.0
2016-10-21,45,2014-2016,0.00041384382730921024
2016-10-21,100,2014-2016,0.0
2016-10-21,92,2014-2016,0.0
2016-10-21,9,2014-2016,0.00012281605324670182
2016-10-21,114,2014-2016,0.0
2016-10-21,101,2014-2016,0.0
2016-10-21,138,2014-2016,0.0
2016-10-21,31,2014-2016,0.0
2016-10-21,104,2014-2016,0.0
2016-10-21,5,2014-2016,0.0
2016-10-21,126,2014-2016,0.0
2016-10-21,14,2014-2016,0.0
2016-10-21,111,2014-2016,0.0
2016-10-21,130,2014-2016,0.0
2016-10-21,19,2014-2016,0.0013631657748482992
2016-10-21,78,2014-2016,0.0
